seats_count,total_amount,bookings_last_1min,bookings_last_10min,same_device_flag,duplicate_route_flag,account_age_days,night_booking_flag,cancellation_history_ratio,label
1,2803.0,0,3,0,0,130,0,0.09,0
1,4459.0,0,2,0,1,30,0,0.244,0
3,7414.0,1,2,0,1,2,0,0.23,1
8,27288.0,0,2,0,0,113,0,0.228,0
3,7654.0,0,3,0,0,176,0,0.142,0
2,8322.0,0,2,1,0,323,0,0.292,1
1,2296.0,0,3,0,0,126,0,0.198,0
4,11854.0,0,0,0,0,30,0,0.444,0
3,9388.0,3,3,0,0,53,0,0.228,0
5,14904.0,0,3,1,0,153,0,0.16,0
3,11291.0,1,2,0,1,48,0,0.063,0
9,21886.0,3,5,0,0,78,0,0.064,0
3,9496.0,0,1,0,0,163,0,0.342,0
1,2765.0,0,4,0,0,50,0,0.272,0
7,21336.0,0,2,0,0,18,0,0.133,0
4,15522.0,1,3,0,0,65,0,0.418,0
1,4456.0,0,4,0,0,148,0,0.314,0
5,13180.0,1,2,0,0,8,0,0.116,0
2,5523.0,0,0,0,0,75,0,0.023,0
1,3813.0,1,4,0,0,157,0,0.308,0
1,2967.0,0,0,0,1,26,0,0.125,0
1,3690.0,1,1,0,0,11,0,0.32,0
2,8399.0,1,1,1,0,36,0,0.237,0
3,9070.0,3,7,0,0,264,0,0.251,0
2,5335.0,3,6,1,0,79,1,0.256,0
2,5409.0,0,0,0,0,150,0,0.035,0
1,3545.0,0,1,0,0,6,0,0.09,0
1,3450.0,2,3,0,0,72,0,0.399,0
2,7210.0,0,2,0,0,144,0,0.362,0
3,10768.0,1,2,0,0,93,0,0.201,0
1,4333.0,0,2,1,0,57,1,0.157,0
3,11965.0,0,0,0,0,65,0,0.116,0
6,17214.0,0,3,0,0,14,0,0.134,0
1,4334.0,0,0,0,0,32,0,0.059,0
5,13535.0,0,1,0,0,12,0,0.496,0
5,18627.0,0,1,0,0,36,1,0.056,0
4,12580.0,1,2,0,0,102,1,0.025,0
1,3013.0,0,1,0,0,101,0,0.115,0
2,8056.0,0,3,0,0,123,0,0.314,0
1,3912.0,0,1,0,0,35,0,0.119,0
4,14684.0,1,2,0,0,48,0,0.058,0
1,2810.0,0,1,0,0,3,0,0.042,0
3,10802.0,0,2,0,1,44,1,0.224,0
1,2734.0,0,1,0,0,27,0,0.208,0
2,7445.0,3,3,0,0,83,0,0.101,0
1,4089.0,4,6,0,0,3,0,0.164,1
2,7849.0,0,3,0,0,76,0,0.215,1
3,8138.0,0,2,0,0,18,0,0.094,0
1,2387.0,1,3,0,0,59,0,0.353,0
1,3373.0,0,2,0,0,91,0,0.056,0
2,8943.0,0,0,0,0,9,0,0.056,0
1,2948.0,0,2,0,0,87,1,0.279,1
1,4411.0,0,1,0,0,26,0,0.311,0
1,2876.0,3,6,0,0,128,0,0.261,0
2,5085.0,2,2,0,0,151,0,0.198,0
8,26976.0,0,3,1,0,114,0,0.15,1
5,12435.0,1,5,0,0,69,0,0.239,0
3,8230.0,1,1,0,0,129,0,0.13,0
1,2809.0,0,5,0,0,161,0,0.304,0
2,7437.0,0,1,0,0,159,0,0.334,0
2,7761.0,3,4,0,0,111,0,0.117,0
1,3213.0,0,3,0,0,63,0,0.307,0
7,25164.0,1,6,0,0,27,0,0.221,0
8,20506.0,0,2,0,0,157,0,0.299,1
5,20367.0,0,0,0,0,47,0,0.371,0
3,11340.0,2,2,0,0,193,0,0.041,0
1,3209.0,2,7,0,0,122,0,0.081,0
2,7842.0,0,1,0,0,60,0,0.185,0
2,7933.0,3,4,0,0,21,0,0.25,0
1,3726.0,1,5,0,0,169,1,0.296,0
1,3488.0,2,7,0,0,32,0,0.146,0
2,5538.0,2,3,0,0,236,0,0.145,0
1,2525.0,0,1,0,0,37,0,0.175,0
1,3772.0,0,1,0,0,41,0,0.295,0
1,4677.0,1,2,1,0,44,0,0.381,1
3,10735.0,0,1,0,0,162,0,0.091,0
9,37544.0,0,2,0,0,89,0,0.283,1
1,4851.0,0,2,0,0,29,0,0.21,0
7,28045.0,3,5,0,0,43,1,0.133,0
1,2254.0,2,6,0,0,27,0,0.244,1
10,22929.0,0,1,0,0,15,0,0.075,0
6,21103.0,0,3,0,0,95,0,0.084,0
1,4372.0,1,6,0,0,11,0,0.232,0
8,18864.0,0,1,0,0,32,0,0.214,0
2,5975.0,1,1,0,0,68,0,0.211,0
1,3321.0,0,0,0,1,74,0,0.081,0
2,7931.0,3,5,0,0,5,0,0.194,0
2,6550.0,0,1,0,0,62,0,0.076,1
1,2636.0,0,0,0,0,39,0,0.31,0
2,6120.0,1,1,0,0,32,0,0.187,0
1,3992.0,1,4,0,1,67,0,0.111,0
2,7006.0,3,5,0,0,46,0,0.129,1
1,3091.0,3,7,0,0,0,0,0.193,0
6,19611.0,0,1,0,0,65,0,0.097,0
1,3335.0,1,1,0,0,174,0,0.11,0
2,6550.0,0,3,0,0,82,0,0.234,0
6,14723.0,0,2,0,0,9,0,0.222,0
2,7484.0,2,7,0,0,133,0,0.18,0
4,11504.0,0,0,0,0,71,0,0.091,0
6,17045.0,0,1,0,0,21,0,0.269,1
2,5295.0,1,1,0,0,277,0,0.055,0
5,11969.0,1,2,0,0,75,0,0.272,0
2,6144.0,1,4,0,0,9,0,0.204,0
8,26709.0,1,2,0,0,93,0,0.175,0
4,9895.0,0,0,0,0,53,0,0.309,0
5,15338.0,0,2,0,0,9,0,0.216,0
2,5153.0,0,1,0,0,49,0,0.225,0
5,15606.0,0,1,0,0,30,0,0.101,0
1,2870.0,0,3,0,0,29,0,0.201,0
1,3708.0,1,6,0,0,176,0,0.288,0
4,10249.0,0,0,0,0,64,0,0.201,0
1,3195.0,0,2,0,0,209,1,0.106,0
1,2897.0,0,2,0,0,144,0,0.21,0
2,8166.0,0,4,0,0,46,0,0.109,0
2,6589.0,0,1,0,0,207,0,0.131,0
4,10922.0,0,2,0,1,54,0,0.039,0
4,16290.0,1,3,0,0,3,0,0.33,0
7,21238.0,0,1,0,0,2,0,0.338,0
3,12659.0,0,0,0,0,96,0,0.183,0
1,3931.0,0,0,0,0,127,1,0.259,0
3,13072.0,0,2,0,0,28,0,0.119,0
4,13175.0,3,4,0,0,28,1,0.348,0
3,7860.0,0,3,0,0,35,0,0.466,0
7,21147.0,0,0,0,0,75,1,0.086,0
6,21909.0,0,2,0,0,27,0,0.385,0
4,16174.0,0,0,0,0,19,0,0.269,0
5,18341.0,2,5,0,0,31,0,0.262,1
2,6537.0,0,1,0,0,108,0,0.051,0
1,4346.0,0,4,0,0,65,0,0.183,1
1,3035.0,3,4,0,0,154,0,0.253,0
2,7450.0,0,4,0,0,33,0,0.196,0
2,8551.0,0,2,0,0,56,0,0.15,0
1,3593.0,0,3,0,0,21,0,0.433,0
2,7335.0,0,1,0,0,67,0,0.384,0
1,3527.0,0,2,0,0,104,0,0.076,0
4,10970.0,0,0,0,0,133,0,0.24,0
4,17224.0,0,0,0,0,51,0,0.165,0
6,20709.0,0,5,0,0,166,0,0.216,0
2,5056.0,0,2,0,1,32,0,0.286,0
1,3839.0,1,3,0,0,45,0,0.211,0
4,10256.0,0,1,0,0,74,0,0.234,0
1,3702.0,0,4,0,0,56,0,0.196,0
2,7642.0,0,2,0,1,25,0,0.066,0
2,5300.0,2,5,0,0,195,0,0.057,0
2,5452.0,0,0,0,0,71,0,0.228,0
3,10023.0,0,3,0,0,135,0,0.237,0
7,22442.0,1,2,0,0,49,0,0.083,0
6,20773.0,0,0,0,1,134,0,0.092,0
3,8350.0,0,1,0,0,61,0,0.099,0
1,2695.0,0,1,0,0,40,1,0.116,0
2,6438.0,0,1,1,0,19,0,0.28,0
2,4578.0,0,3,0,0,98,0,0.127,0
6,23182.0,1,1,0,0,4,0,0.088,0
5,14327.0,0,0,0,1,44,0,0.013,0
1,3756.0,2,6,0,0,111,0,0.531,0
6,20244.0,0,1,0,0,25,0,0.134,0
5,15254.0,3,6,0,0,9,0,0.346,0
2,6959.0,2,2,0,0,105,0,0.063,0
2,8390.0,1,6,0,0,170,0,0.224,0
1,4144.0,2,6,0,0,88,1,0.143,0
1,3000.0,1,3,0,1,61,1,0.151,0
3,8939.0,1,1,0,0,6,0,0.106,0
2,7158.0,0,4,0,0,33,0,0.399,0
3,8526.0,0,2,1,0,162,0,0.213,1
1,2057.0,0,3,0,0,31,0,0.086,0
1,3429.0,1,2,0,0,129,0,0.343,0
1,2702.0,0,3,0,0,97,0,0.252,0
3,11184.0,0,3,0,0,44,1,0.171,0
1,4009.0,1,3,0,0,128,0,0.359,0
2,9145.0,2,5,0,0,184,0,0.151,0
4,12112.0,0,2,0,0,61,0,0.117,0
8,25736.0,2,5,0,0,136,0,0.134,0
1,2617.0,0,3,0,0,80,0,0.041,0
2,6018.0,1,1,0,0,175,0,0.137,0
7,21644.0,0,1,0,0,63,0,0.438,0
6,22140.0,0,0,0,0,29,0,0.095,0
1,3835.0,1,3,0,0,14,0,0.199,0
2,8122.0,0,0,0,0,4,0,0.098,0
4,15590.0,0,2,0,0,137,0,0.09,0
3,8064.0,0,0,0,0,210,0,0.201,0
4,14697.0,0,1,0,0,16,0,0.098,0
6,16972.0,0,0,0,0,161,0,0.135,0
1,4108.0,0,2,0,0,6,0,0.248,0
7,23159.0,0,0,0,0,174,0,0.169,0
4,14419.0,0,0,0,1,195,1,0.054,0
4,15401.0,0,1,0,0,7,0,0.117,0
2,7679.0,0,2,1,0,101,0,0.26,0
5,15867.0,0,0,0,0,106,0,0.074,0
1,2779.0,3,4,0,0,21,0,0.114,0
2,7529.0,0,2,0,0,117,0,0.164,0
1,3601.0,0,0,0,0,82,1,0.348,0
1,2863.0,0,2,0,0,133,0,0.071,0
3,6373.0,3,5,0,0,36,0,0.074,0
3,9860.0,1,3,0,0,2,0,0.231,0
2,5411.0,0,2,0,0,135,0,0.261,0
5,19574.0,0,0,0,0,110,0,0.222,0
2,6216.0,1,1,0,0,35,0,0.31,0
1,3360.0,0,3,0,0,158,0,0.353,0
3,11029.0,1,1,0,0,75,0,0.326,0
1,3433.0,0,1,1,0,46,0,0.492,0
2,6803.0,0,3,0,0,160,0,0.101,0
2,7976.0,0,0,0,0,31,0,0.109,0
6,15381.0,1,3,1,0,147,0,0.283,0
2,6531.0,0,5,0,0,74,0,0.433,0
10,28882.0,0,3,0,0,40,0,0.113,0
3,8111.0,0,1,0,1,126,0,0.215,0
1,3010.0,4,9,0,0,0,1,0.438,1
4,11754.0,1,1,0,0,80,0,0.665,0
2,7015.0,0,0,0,0,165,1,0.202,0
3,12232.0,1,1,0,0,180,0,0.31,0
1,4772.0,0,1,0,0,269,0,0.215,0
6,17195.0,0,2,0,1,67,0,0.168,0
2,6591.0,1,5,0,0,8,1,0.018,0
1,3732.0,2,4,0,0,102,0,0.267,0
3,9775.0,0,0,0,0,38,0,0.252,0
3,7035.0,1,6,0,0,363,0,0.348,0
9,21579.0,0,5,0,0,56,1,0.027,0
2,5573.0,0,3,0,0,13,0,0.071,0
7,18930.0,3,4,0,0,75,0,0.087,0
2,8892.0,1,1,0,0,81,0,0.233,0
3,7978.0,3,4,0,0,97,0,0.269,0
1,3399.0,3,5,1,0,100,1,0.26,0
8,33389.0,1,4,0,1,36,1,0.312,1
2,5346.0,0,1,0,0,50,0,0.148,0
1,4304.0,2,3,0,0,97,1,0.137,0
1,3290.0,0,5,0,0,54,0,0.075,0
2,5397.0,0,0,0,1,61,0,0.228,0
2,7559.0,0,3,0,0,45,0,0.148,0
1,3267.0,0,1,0,0,38,0,0.066,0
1,4404.0,0,1,0,0,97,0,0.092,0
3,7224.0,1,4,0,0,117,1,0.368,0
4,15723.0,0,2,1,0,142,0,0.277,0
2,7140.0,0,0,0,0,29,0,0.285,1
3,11711.0,3,5,0,0,66,0,0.334,0
1,4065.0,0,1,0,0,35,0,0.102,0
5,14501.0,0,2,0,1,221,0,0.148,0
2,5453.0,1,6,0,0,21,0,0.447,0
2,6101.0,0,0,0,0,26,0,0.194,0
2,7452.0,0,2,0,0,5,0,0.102,0
4,15204.0,0,0,1,0,53,1,0.19,0
5,17479.0,0,1,0,0,63,0,0.29,0
1,3848.0,0,1,0,1,136,0,0.404,0
5,20574.0,0,1,0,0,5,0,0.075,0
1,2302.0,0,0,0,1,35,0,0.274,0
6,20903.0,0,0,0,0,62,0,0.085,0
1,4067.0,0,2,0,1,201,0,0.088,0
1,3945.0,3,7,0,0,37,0,0.124,0
3,12926.0,0,2,0,1,11,1,0.269,0
6,20254.0,2,4,0,0,104,0,0.197,0
2,8175.0,0,4,0,0,81,0,0.113,0
1,3517.0,0,2,0,0,67,0,0.168,0
4,9293.0,2,3,0,0,35,0,0.194,0
2,5481.0,2,3,0,0,41,0,0.175,1
2,7800.0,0,2,0,0,208,0,0.182,0
8,22039.0,0,2,0,1,54,0,0.061,0
1,3238.0,0,5,0,0,35,0,0.243,0
6,18972.0,0,3,0,0,154,0,0.084,0
9,35241.0,0,1,0,0,62,0,0.124,1
3,8577.0,0,2,0,0,106,0,0.35,0
1,2872.0,0,3,0,0,19,0,0.197,0
2,8269.0,0,0,0,0,62,0,0.046,0
3,6768.0,0,1,0,0,95,0,0.125,0
1,3745.0,4,6,0,0,47,0,0.13,0
6,18966.0,0,1,0,0,37,0,0.095,0
2,5736.0,0,0,0,1,116,0,0.24,0
2,7636.0,0,0,0,0,12,0,0.014,0
8,27848.0,1,3,0,0,71,0,0.255,0
4,15611.0,3,8,0,0,98,0,0.113,0
2,7953.0,0,1,0,0,94,0,0.119,0
8,23568.0,0,4,0,0,26,1,0.339,1
5,18436.0,0,1,0,0,52,0,0.123,0
1,3109.0,0,2,0,0,31,0,0.181,0
2,6661.0,0,3,0,0,54,0,0.136,0
6,19469.0,2,3,0,0,43,0,0.257,1
3,8565.0,1,4,0,0,65,0,0.391,0
5,12446.0,1,4,0,0,127,1,0.332,0
1,3820.0,0,2,0,0,109,0,0.411,0
2,5577.0,0,5,0,0,71,0,0.31,0
1,3473.0,1,2,0,0,78,0,0.28,0
1,2750.0,0,2,0,0,3,0,0.059,0
4,11226.0,0,1,0,0,64,0,0.121,0
1,4942.0,3,5,0,0,23,0,0.04,0
8,31441.0,0,1,0,0,132,0,0.265,0
1,2442.0,0,5,0,0,141,0,0.15,0
6,19848.0,1,4,0,0,173,0,0.246,1
2,7557.0,1,5,0,0,123,1,0.468,0
1,3393.0,0,5,0,0,187,0,0.443,0
3,8345.0,0,2,0,0,20,0,0.204,0
1,3111.0,2,3,0,0,24,1,0.373,0
1,3737.0,1,2,0,0,42,0,0.291,0
1,4427.0,0,3,0,0,41,0,0.167,0
2,8538.0,1,1,0,0,3,0,0.027,0
1,3662.0,0,1,1,0,31,0,0.151,1
8,24328.0,0,2,0,0,52,0,0.113,0
4,15691.0,0,5,0,0,52,0,0.107,0
2,5600.0,1,4,0,0,7,0,0.162,1
3,11561.0,0,1,0,0,146,0,0.211,0
3,7862.0,0,2,0,1,6,0,0.122,1
3,8094.0,1,1,1,0,53,0,0.103,1
3,11081.0,0,1,0,0,71,1,0.157,0
5,13883.0,1,4,0,0,21,0,0.179,0
1,4715.0,2,3,0,1,18,0,0.293,0
4,12746.0,3,4,0,0,37,0,0.131,0
3,7444.0,0,1,0,0,101,1,0.227,0
1,2910.0,0,3,0,0,110,0,0.228,0
1,3157.0,0,1,0,1,84,0,0.07,0
3,9051.0,0,1,0,0,101,0,0.036,0
3,7273.0,0,1,0,0,55,0,0.13,0
2,5541.0,0,0,0,0,39,0,0.056,0
1,3241.0,0,4,0,0,29,1,0.14,0
3,8415.0,0,1,0,0,54,0,0.062,0
2,6994.0,0,0,0,0,183,0,0.168,0
1,2958.0,0,3,0,0,106,0,0.371,0
2,5760.0,0,0,0,0,31,0,0.368,0
1,2364.0,0,2,0,0,88,0,0.141,0
6,15672.0,0,3,0,0,113,0,0.392,0
2,6599.0,0,5,0,0,5,0,0.251,0
4,16900.0,1,2,0,0,133,0,0.12,0
4,11332.0,1,2,0,0,95,0,0.066,0
4,12237.0,0,5,0,0,67,1,0.13,0
2,8499.0,0,1,0,0,40,1,0.228,0
5,13452.0,1,6,0,0,34,0,0.344,0
1,3928.0,1,3,0,0,68,0,0.062,0
1,4140.0,0,1,0,0,94,0,0.2,0
5,20262.0,0,2,1,0,37,0,0.263,0
3,11646.0,1,2,0,0,22,0,0.139,0
8,19672.0,0,0,0,0,227,0,0.178,0
6,23745.0,0,2,0,0,2,0,0.289,0
7,24687.0,1,3,0,0,93,0,0.248,0
3,11162.0,1,1,0,0,165,0,0.281,0
2,7668.0,1,1,0,0,84,0,0.176,0
5,15352.0,1,2,0,0,103,0,0.114,0
1,3386.0,3,4,0,0,44,0,0.39,1
2,6940.0,1,1,0,0,115,1,0.2,1
3,7836.0,1,6,1,0,49,0,0.35,1
4,15757.0,1,1,0,0,120,0,0.238,0
2,8727.0,0,2,0,0,91,0,0.476,0
1,3222.0,0,1,0,0,107,1,0.039,0
3,7420.0,2,4,0,0,9,0,0.071,0
5,20718.0,0,0,0,1,117,1,0.333,0
1,3933.0,0,1,0,0,173,0,0.709,0
1,4033.0,1,2,0,0,45,1,0.294,0
1,3358.0,2,6,0,0,51,0,0.107,0
3,11445.0,3,8,1,0,76,0,0.033,0
7,19216.0,0,2,0,0,8,1,0.049,1
1,4744.0,0,2,0,0,15,0,0.217,1
3,8964.0,0,0,0,0,112,0,0.119,0
9,22694.0,1,4,0,0,32,0,0.17,0
2,4576.0,0,2,0,0,7,1,0.166,0
2,7918.0,0,2,0,0,50,0,0.037,0
2,6367.0,1,2,0,0,32,0,0.016,0
3,11782.0,1,5,0,0,41,1,0.107,0
1,3170.0,2,6,1,0,74,0,0.158,0
5,16543.0,0,1,0,0,48,0,0.148,0
1,3088.0,1,6,0,0,140,0,0.157,0
2,6003.0,0,1,0,0,108,0,0.103,0
3,10424.0,0,3,0,0,117,0,0.118,0
3,9846.0,0,0,0,0,0,0,0.432,0
6,15090.0,0,1,0,0,199,0,0.098,0
2,5801.0,0,1,0,0,60,0,0.372,0
1,4253.0,1,5,0,0,10,0,0.1,0
6,23142.0,3,6,1,0,217,1,0.027,1
4,11963.0,0,2,0,0,17,0,0.248,0
10,25642.0,0,3,0,0,42,0,0.052,1
2,5167.0,1,2,0,0,65,0,0.313,0
3,9938.0,0,5,0,0,21,0,0.041,0
4,12763.0,0,5,0,0,241,0,0.154,0
2,8288.0,0,2,0,0,23,0,0.157,0
2,6050.0,0,1,0,0,105,0,0.093,1
7,18235.0,0,0,0,0,107,0,0.049,0
2,7592.0,0,3,0,0,30,0,0.162,0
1,2833.0,0,2,0,0,96,0,0.136,0
4,9850.0,0,1,0,0,54,0,0.107,0
2,7522.0,0,2,1,0,13,0,0.259,0
4,13526.0,1,3,0,0,18,1,0.112,1
2,6495.0,1,2,1,0,75,0,0.025,0
2,5289.0,0,1,0,0,29,0,0.098,0
2,5228.0,1,6,0,0,78,0,0.122,0
2,8090.0,2,4,1,0,194,0,0.288,0
2,8055.0,0,2,0,0,69,0,0.225,0
9,29974.0,2,5,0,0,83,0,0.031,1
3,10420.0,0,4,0,0,289,0,0.07,0
3,13079.0,2,5,0,0,210,0,0.225,0
1,3522.0,4,4,0,0,45,0,0.014,0
2,5147.0,0,1,0,0,174,0,0.323,0
3,8145.0,0,3,0,0,84,0,0.288,0
2,6846.0,0,1,0,0,2,0,0.205,0
1,3485.0,0,1,0,0,27,0,0.271,0
2,8241.0,0,5,0,0,72,0,0.387,0
6,17177.0,0,1,0,0,281,0,0.446,0
4,11567.0,0,0,0,0,35,0,0.123,0
8,25248.0,0,3,0,0,77,1,0.431,0
3,12599.0,0,0,0,0,56,0,0.04,0
3,10728.0,0,2,0,0,30,0,0.145,0
8,23984.0,0,1,0,0,160,0,0.39,0
1,2468.0,2,4,0,0,59,0,0.293,0
1,3751.0,0,4,0,0,60,0,0.321,0
2,4605.0,2,7,0,0,17,0,0.092,0
4,14757.0,0,2,0,1,21,0,0.236,0
1,3339.0,0,2,0,0,165,0,0.169,0
2,6097.0,0,2,0,0,36,0,0.385,0
3,11468.0,1,1,0,0,182,0,0.114,1
1,2433.0,2,3,0,1,145,0,0.18,0
3,6402.0,1,4,0,0,76,0,0.082,1
1,2395.0,1,6,0,0,60,0,0.04,1
5,11684.0,3,3,0,0,99,0,0.123,1
1,3980.0,2,3,0,0,78,0,0.128,1
2,5431.0,0,2,0,0,8,0,0.073,0
8,25468.0,0,1,0,0,13,0,0.379,0
1,4028.0,0,2,0,0,124,0,0.164,0
1,4855.0,0,5,0,0,151,0,0.068,0
2,7257.0,0,1,0,0,242,0,0.12,0
2,7278.0,2,6,0,0,67,0,0.392,1
5,15463.0,0,4,0,0,127,0,0.2,0
7,26131.0,0,5,0,0,2,0,0.115,1
2,7019.0,0,2,0,0,61,0,0.086,0
2,7886.0,3,5,0,0,29,0,0.033,0
1,3104.0,0,2,0,0,7,0,0.249,0
3,6142.0,0,2,0,0,3,0,0.084,0
2,6678.0,0,1,0,0,73,1,0.184,0
5,12721.0,0,0,0,0,217,0,0.599,0
1,3572.0,0,2,0,0,35,0,0.227,0
2,8067.0,2,4,0,1,13,0,0.191,0
2,7385.0,0,0,0,0,31,0,0.344,0
1,3968.0,0,2,0,0,115,0,0.19,0
1,1832.0,0,5,0,0,39,0,0.299,0
2,8515.0,0,0,0,0,4,0,0.201,0
2,4836.0,1,1,0,0,293,1,0.142,0
5,20668.0,1,3,0,0,65,0,0.117,0
6,20249.0,1,2,0,0,31,0,0.212,0
1,2590.0,0,1,0,1,168,0,0.309,1
3,8871.0,1,3,0,0,58,0,0.047,0
1,2643.0,0,0,0,0,98,0,0.134,0
7,19187.0,0,2,0,0,117,0,0.175,0
4,11429.0,1,1,0,0,104,0,0.319,0
4,14198.0,0,1,0,1,3,0,0.279,0
2,4229.0,0,0,0,0,2,0,0.158,0
1,2328.0,3,3,0,0,73,0,0.147,0
1,3917.0,0,1,0,0,14,0,0.095,0
1,2951.0,0,1,0,0,130,0,0.173,0
2,7958.0,0,2,0,0,101,0,0.047,0
1,3205.0,0,1,0,0,95,0,0.183,0
1,3961.0,0,2,0,0,143,0,0.165,0
1,4089.0,1,2,0,0,26,0,0.117,0
1,3334.0,0,0,0,0,114,0,0.323,0
4,13655.0,1,4,0,0,180,0,0.299,0
1,2295.0,0,1,0,0,126,0,0.303,0
6,22458.0,1,3,0,0,154,0,0.113,0
4,16549.0,0,5,0,0,181,0,0.046,0
5,12627.0,0,1,0,0,89,0,0.122,0
2,4698.0,0,1,0,0,106,0,0.126,0
2,6987.0,0,4,0,0,57,0,0.196,0
1,3379.0,0,1,0,0,127,1,0.048,0
3,10344.0,0,5,0,0,141,0,0.071,0
1,3233.0,0,2,0,0,208,0,0.477,0
4,11213.0,2,3,0,0,30,1,0.115,0
2,5943.0,3,3,0,0,0,0,0.151,1
3,12594.0,3,4,0,0,125,0,0.243,1
1,4396.0,1,2,0,1,49,0,0.039,0
1,3819.0,0,2,0,0,1,0,0.085,0
2,8099.0,0,2,0,0,124,0,0.265,0
5,11431.0,0,2,0,0,28,0,0.062,0
1,3315.0,0,0,0,0,34,0,0.14,0
2,7458.0,0,0,1,0,81,0,0.111,0
1,2425.0,0,2,0,0,87,0,0.454,0
3,10564.0,4,5,0,1,16,0,0.143,0
1,3093.0,0,0,0,0,80,0,0.374,0
3,12193.0,1,1,0,0,48,0,0.002,0
1,3616.0,0,3,0,0,161,0,0.254,0
2,6468.0,3,3,0,0,42,0,0.253,1
3,8572.0,0,1,0,0,5,0,0.048,0
2,6887.0,3,6,0,0,75,0,0.052,1
2,5532.0,1,1,0,0,99,0,0.026,0
2,5970.0,1,1,0,0,182,0,0.258,1
2,6416.0,1,2,0,0,185,0,0.231,0
1,2287.0,0,3,0,0,201,0,0.114,0
5,16860.0,0,4,0,0,136,0,0.132,0
2,5218.0,0,3,0,0,115,0,0.39,0
2,4584.0,0,4,0,0,128,0,0.528,0
1,3680.0,0,1,1,0,109,0,0.069,1
5,13334.0,1,1,0,0,193,1,0.27,0
1,4001.0,0,5,0,0,46,1,0.102,1
1,2916.0,0,5,0,0,118,0,0.124,0
1,1897.0,0,1,0,0,38,0,0.319,0
1,3389.0,3,7,0,0,153,0,0.128,0
1,2756.0,1,4,0,0,37,0,0.358,0
6,19431.0,3,6,0,0,81,0,0.173,1
4,8780.0,0,5,0,0,233,0,0.101,0
1,2525.0,0,1,0,0,44,0,0.367,1
2,5051.0,1,2,0,0,205,0,0.227,0
10,21797.0,0,0,0,0,161,0,0.314,0
1,2000.0,0,0,0,0,33,0,0.112,0
1,2746.0,0,0,0,0,12,0,0.147,0
4,9192.0,0,3,0,0,79,0,0.061,0
1,2936.0,0,3,0,0,37,0,0.061,0
4,11820.0,3,4,0,0,186,1,0.265,0
8,31235.0,0,3,0,1,22,0,0.247,1
1,3624.0,0,1,0,0,48,0,0.071,0
1,4736.0,0,0,0,1,167,1,0.268,0
2,5680.0,0,2,0,0,170,0,0.202,0
2,6981.0,0,1,0,0,93,0,0.132,0
1,3344.0,0,0,0,0,43,0,0.032,0
4,14612.0,0,4,0,0,21,0,0.021,0
4,16330.0,0,2,0,0,135,0,0.12,0
2,6832.0,0,2,0,0,92,1,0.075,0
1,3555.0,1,4,1,0,30,0,0.147,0
1,3770.0,0,0,0,0,140,0,0.155,0
1,2299.0,3,3,0,0,14,0,0.144,0
4,9432.0,0,0,0,0,81,0,0.494,0
3,10335.0,0,3,0,0,43,0,0.164,1
1,3785.0,1,2,0,0,77,0,0.112,0
2,6776.0,2,2,0,1,51,0,0.055,0
2,5958.0,3,5,0,0,147,0,0.226,0
3,9069.0,1,5,0,0,76,0,0.051,0
2,6276.0,0,3,0,0,21,0,0.424,0
1,2969.0,3,3,0,0,12,0,0.242,1
5,15950.0,3,8,0,0,131,0,0.192,1
2,7048.0,0,3,0,0,72,0,0.085,0
3,10622.0,0,2,0,0,178,0,0.086,0
4,9208.0,1,1,0,0,29,0,0.429,0
2,5918.0,1,2,0,1,95,0,0.17,0
2,6223.0,2,7,0,0,105,0,0.036,1
3,10654.0,0,1,0,1,8,0,0.068,0
4,12296.0,0,2,0,0,102,1,0.007,0
1,2244.0,0,1,0,0,160,0,0.27,0
2,5329.0,0,0,0,0,347,0,0.158,0
2,4487.0,0,4,0,0,112,0,0.196,0
2,7514.0,0,1,0,1,61,0,0.02,1
2,6235.0,0,1,0,0,86,0,0.434,0
7,23002.0,0,0,0,0,59,1,0.211,0
1,3256.0,1,3,0,0,199,0,0.278,0
1,2790.0,1,4,0,0,23,0,0.261,0
3,10096.0,4,6,0,0,131,0,0.107,0
3,10368.0,0,5,0,0,41,0,0.205,0
2,7360.0,0,0,0,0,192,1,0.072,0
5,12384.0,0,1,0,0,4,0,0.189,0
5,21266.0,0,0,0,0,208,0,0.137,0
1,4506.0,2,2,0,0,247,1,0.092,0
4,10766.0,3,7,0,0,93,0,0.232,0
5,15962.0,0,5,0,0,64,0,0.232,0
3,12873.0,1,3,0,0,36,0,0.361,0
3,12515.0,0,2,0,0,28,0,0.155,0
1,2595.0,1,3,0,0,75,0,0.333,1
2,6003.0,1,3,0,1,102,0,0.498,0
3,10638.0,0,2,0,0,17,0,0.343,0
1,3143.0,0,1,0,0,110,1,0.219,0
2,5400.0,0,0,0,0,21,1,0.332,1
2,5346.0,0,0,0,0,111,0,0.181,0
2,6175.0,0,0,0,0,33,0,0.109,0
2,5886.0,0,4,0,0,34,0,0.187,0
10,24363.0,0,3,0,0,67,1,0.487,1
6,16483.0,0,3,0,0,30,1,0.189,0
2,8887.0,1,5,0,0,31,0,0.342,0
2,4900.0,0,1,0,0,9,0,0.428,0
1,3890.0,0,3,0,0,25,0,0.076,0
6,23110.0,1,2,0,0,0,0,0.017,0
1,3403.0,1,1,0,0,109,0,0.252,0
